SC_RS17645	GCF_003595235.1|NZ_CP032427.1	43.902	82	45	1	593	674	1813703	1813945	3.77e-07	61.2
SC_RS17645	GCF_001542625.1|NZ_CP016279.1	75.995	729	122	5	1	679	9954616	9952439	0.0	902
SC_RS17645	GCF_009377175.1|NZ_VJZD01000413.1	75.238	735	122	4	1	678	1896	4091	0.0	902
SC_RS17645	GCF_042678285.1|NZ_JBHUDX010000020.1	79.971	679	131	3	1	679	14749	16770	0.0	901
SC_RS17645	GCF_039533285.1|NZ_BAAATG010000001.1	76.420	704	139	3	1	679	72774	70669	0.0	900
SC_RS17645	GCF_036281785.1|NZ_JAYWVC010000007.1	77.467	679	148	3	1	679	79910	77889	0.0	900
SC_RS17645	GCF_022698145.1|NZ_JALDAX010000005.1	75.443	733	122	4	1	678	115219	113030	0.0	898
SC_RS17645	GCF_002946835.1|NZ_CP026652.1	77.794	680	146	3	1	679	5111832	5113859	0.0	897
SC_RS17645	GCF_002946835.1|NZ_CP026652.1	43.431	548	280	9	152	674	1279700	1281328	5.82e-74	267
SC_RS17645	GCF_002946835.1|NZ_CP026652.1	63.077	65	24	0	8	72	1279382	1279576	3.04e-15	87.8
SC_RS17645	GCF_001514125.1|NZ_KQ948553.1	78.940	679	138	3	1	679	190485	188464	0.0	896
SC_RS17645	GCF_005280195.1|NZ_SZPR01000019.1	78.940	679	138	3	1	679	410083	412104	0.0	895
SC_RS17645	GCF_025231465.1|NZ_CP046623.1	74.931	722	135	4	1	679	7639150	7636994	0.0	893
SC_RS17645	GCF_008868685.1|NZ_WBKG01000020.1	73.577	738	131	5	1	678	99153	96952	0.0	893
SC_RS17645	GCF_900104815.1|NZ_FNTD01000004.1	74.345	725	137	4	1	679	3399265	3397100	0.0	892
SC_RS17645	GCF_900104815.1|NZ_FNTD01000004.1	32.227	211	109	8	142	329	1196042	1195443	1.29e-07	62.8
SC_RS17645	GCF_025399795.1|NZ_JAODTZ010000009.1	74.863	732	127	4	1	678	125421	127607	0.0	891
SC_RS17645	GCF_005280215.1|NZ_SZNQ01000001.1	78.498	679	141	3	1	679	3251713	3249692	0.0	891
SC_RS17645	GCF_042804095.1|NZ_JBHVBU010000128.1	74.131	719	143	5	1	678	6420	4270	0.0	890
SC_RS17645	GCF_003665435.1|NZ_CP023407.1	75.740	709	142	2	1	679	3179995	3177869	0.0	890
SC_RS17645	GCF_003665435.1|NZ_CP023407.1	28.344	314	191	12	167	455	3312497	3311583	3.03e-11	74.7
SC_RS17645	GCF_003665435.1|NZ_CP023407.1	29.044	272	174	9	167	419	3310992	3310177	7.54e-10	70.1
SC_RS17645	GCF_000931445.1|NZ_CP010849.1	74.831	739	125	3	1	678	3309758	3307542	0.0	890
SC_RS17645	GCF_000931445.1|NZ_CP010849.1	38.534	532	248	13	5	529	6024363	6025742	4.48e-57	217
SC_RS17645	GCF_000931445.1|NZ_CP010849.1	29.636	577	333	25	160	676	4955217	4953526	2.08e-19	101
SC_RS17645	GCF_000931445.1|NZ_CP010849.1	45.977	87	46	1	593	679	6025728	6025985	2.72e-09	68.6
SC_RS17645	GCF_021462825.1|NZ_JAKEEB010000001.1	77.320	679	149	3	1	679	363129	365150	0.0	889
SC_RS17645	GCF_042674645.1|NZ_JBHTEC010000001.1	79.234	679	136	3	1	678	4349612	4351636	0.0	888
SC_RS17645	GCF_014649515.1|NZ_BMTE01000012.1	77.522	694	138	4	1	679	124561	126633	0.0	887
SC_RS17645	GCF_002217755.1|NZ_BCFL01000019.1	73.641	736	134	4	1	679	747967	750165	0.0	887
SC_RS17645	GCF_012034205.1|NZ_JAATEM010000007.1	77.810	685	130	4	2	678	95610	97622	0.0	884
SC_RS17645	GCF_018070025.1|NZ_JAGPYQ010000001.1	77.778	684	145	3	1	678	576704	574656	0.0	884
SC_RS17645	GCF_021441825.1|NZ_CP090447.1	77.809	712	121	4	1	678	5202992	5205118	0.0	881
SC_RS17645	GCF_039533385.1|NZ_BAAATL010000021.1	73.663	729	138	6	1	679	41924	44098	0.0	880
SC_RS17645	GCF_002214185.1|NZ_CP022161.1	76.730	679	152	4	1	678	7905088	7903067	0.0	879
SC_RS17645	GCF_002214185.1|NZ_CP022161.1	27.554	323	198	11	186	476	2953180	2954136	4.18e-13	80.9
SC_RS17645	GCF_002214185.1|NZ_CP022161.1	66.667	57	19	0	6	62	6109641	6109471	4.71e-13	80.5
SC_RS17645	GCF_032248675.1|NZ_JASTTK010000013.1	77.988	686	140	4	1	678	69584	67536	0.0	879
SC_RS17645	GCF_026341275.1|NZ_JAIFZO010000002.1	77.988	686	140	4	1	678	2445719	2447767	0.0	879
SC_RS17645	GCF_026341275.1|NZ_JAIFZO010000002.1	40.771	726	326	23	7	654	2333786	2335885	7.97e-86	302
SC_RS17645	GCF_026341275.1|NZ_JAIFZO010000002.1	27.434	226	139	6	190	391	2336669	2337343	1.53e-06	59.3
SC_RS17645	GCF_014649995.1|NZ_BMUC01000019.1	76.990	691	143	4	1	677	94360	92294	0.0	878
SC_RS17645	GCF_031845665.1|NZ_JAVREY010000032.1	78.363	684	138	5	1	679	27869	25833	0.0	878
SC_RS17645	GCF_008704995.1|NZ_CP023747.1	77.584	687	139	5	1	679	3217046	3215007	0.0	877
SC_RS17645	GCF_008704995.1|NZ_CP023747.1	41.530	732	352	20	1	678	6389880	6387751	6.10e-91	317
SC_RS17645	GCF_008704995.1|NZ_CP023747.1	41.718	326	166	5	204	529	1235764	1234859	9.76e-39	162
SC_RS17645	GCF_008704995.1|NZ_CP023747.1	58.824	68	28	0	8	75	1236229	1236026	2.97e-13	81.3
SC_RS17645	GCF_008704995.1|NZ_CP023747.1	42.105	95	50	2	588	678	1234900	1234619	2.09e-08	65.5
SC_RS17645	GCF_003024195.1|NZ_KZ679039.1	78.216	684	142	4	1	678	558985	561033	0.0	877
SC_RS17645	GCF_036204065.1|NZ_CP108133.1	77.924	684	143	4	1	678	4401843	4399798	0.0	877
SC_RS17645	GCF_008806595.1|NZ_VZRB01000017.1	74.625	733	129	4	1	679	99118	96929	0.0	877
SC_RS17645	GCF_039538125.1|NZ_BAABBU010000037.1	72.816	721	149	4	1	676	433635	435791	0.0	875
SC_RS17645	GCF_023702435.1|NZ_JAMQBH010000028.1	73.093	721	147	5	1	676	40705	42861	0.0	875
SC_RS17645	GCF_039534525.1|NZ_BAAAVM010000042.1	76.017	713	133	4	1	678	89523	87394	0.0	875
SC_RS17645	GCF_039533845.1|NZ_BAAAUH010000023.1	72.230	749	136	6	1	679	25037	22797	0.0	874
SC_RS17645	GCF_014673495.1|NZ_CP051006.1	73.379	725	144	5	1	679	5027966	5030131	0.0	874
SC_RS17645	GCF_020312145.1|NZ_WQLP01000008.1	73.816	718	146	4	1	678	33733	31586	0.0	874
SC_RS17645	GCF_000009765.2|NC_003155.5	78.770	683	136	5	1	679	4385047	4383014	0.0	873
SC_RS17645	GCF_004784475.1|NZ_SRRT01000007.1	73.529	714	150	4	1	678	100003	97871	0.0	872
SC_RS17645	GCF_044901485.1|NZ_JBJDPM010000013.1	73.278	726	144	4	1	678	113229	115400	0.0	870
SC_RS17645	GCF_014873495.1|NZ_JADBGF010000001.1	76.324	680	155	4	1	679	4474590	4472566	0.0	869
SC_RS17645	GCF_008386495.1|NZ_VTHJ01000046.1	75.994	679	157	4	1	678	40648	42669	0.0	868
SC_RS17645	GCF_000383595.1|NZ_KB911581.1	76.324	680	155	4	1	679	8065303	8063279	0.0	867
SC_RS17645	GCF_000383595.1|NZ_KB911581.1	40.443	722	334	19	7	654	8198406	8196307	4.19e-86	303
SC_RS17645	GCF_028863365.1|NZ_JARBGS010000011.1	75.441	680	161	4	1	679	286529	288553	0.0	867
SC_RS17645	GCF_014701115.1|NZ_AP023440.1	74.858	704	150	4	1	678	3818155	3816047	0.0	867
SC_RS17645	GCF_014701115.1|NZ_AP023440.1	42.281	570	264	14	152	674	8232388	8230733	7.93e-72	261
SC_RS17645	GCF_014701115.1|NZ_AP023440.1	38.207	513	230	11	8	508	1070167	1068854	1.24e-55	213
SC_RS17645	GCF_014701115.1|NZ_AP023440.1	63.077	65	24	0	8	72	8232706	8232512	3.89e-15	87.4
SC_RS17645	GCF_014701115.1|NZ_AP023440.1	40.625	96	52	2	588	679	1068835	1068551	2.87e-06	58.5
SC_RS17645	GCF_007829875.1|NZ_VIWV01000001.1	70.976	758	133	6	1	679	4636737	4638986	0.0	867
SC_RS17645	GCF_007829875.1|NZ_VIWV01000001.1	39.595	740	363	19	1	679	1105241	1107391	1.74e-86	304
SC_RS17645	GCF_007829875.1|NZ_VIWV01000001.1	50.286	175	85	1	204	378	1131339	1130821	2.16e-29	132
SC_RS17645	GCF_007829875.1|NZ_VIWV01000001.1	57.143	70	30	0	8	77	1131813	1131604	5.12e-12	77.4
SC_RS17645	GCF_052663305.1|NZ_JBQRUW010000034.1	76.667	690	142	5	1	679	1025	3070	0.0	867
SC_RS17645	GCF_051201135.1|NZ_JBNYWZ010000010.1	73.786	721	145	5	1	679	108510	106354	0.0	866
SC_RS17645	GCF_051172975.1|NZ_JBPJFT010000001.1	74.596	681	167	4	1	679	4269957	4267927	0.0	866
SC_RS17645	GCF_051172975.1|NZ_JBPJFT010000001.1	37.328	509	242	11	8	510	8382894	8384207	1.48e-56	216
SC_RS17645	GCF_051172975.1|NZ_JBPJFT010000001.1	38.947	95	53	2	588	678	8384220	8384501	9.04e-07	60.1
SC_RS17645	GCF_001514305.1|NZ_KQ949088.1	74.454	732	131	5	1	679	104193	106379	0.0	866
SC_RS17645	GCF_009377205.1|NZ_VJZE01000658.1	75.072	698	150	4	1	679	1059	3137	0.0	865
SC_RS17645	GCF_023887685.1|NZ_JAMWMR010000010.1	75.766	685	154	4	1	679	42272	40236	0.0	865
SC_RS17645	GCF_040612295.1|NZ_JBEXPZ010000014.1	75.110	679	164	3	1	679	22196	24217	0.0	864
SC_RS17645	GCF_045276965.1|NZ_CP109234.1	73.509	721	147	5	1	679	4414632	4416788	0.0	863
SC_RS17645	GCF_045276965.1|NZ_CP109234.1	33.630	675	307	16	8	678	1098320	1096707	2.24e-57	218
SC_RS17645	GCF_001866645.1|NZ_MLYP01000002.1	75.731	684	154	4	1	676	2753	714	0.0	863
SC_RS17645	GCF_039524635.1|NZ_BAAAGU010000010.1	78.184	683	127	4	2	676	20239	22245	0.0	862
SC_RS17645	GCF_042430725.1|NZ_JBHMCY010000071.1	73.626	728	140	4	1	679	15583	17757	0.0	862
SC_RS17645	GCF_009184865.1|NZ_CP045096.1	75.735	680	159	4	1	679	4066578	4064554	0.0	862
SC_RS17645	GCF_009184865.1|NZ_CP045096.1	39.867	750	354	20	7	678	5332020	5334212	2.95e-84	298
SC_RS17645	GCF_009184865.1|NZ_CP045096.1	24.444	360	219	14	167	480	5728719	5729777	5.32e-08	64.3
SC_RS17645	GCF_009184865.1|NZ_CP045096.1	27.103	321	196	15	168	458	3351564	3350626	3.99e-06	58.2
SC_RS17645	GCF_009184865.1|NZ_CP045096.1	28.931	159	89	3	186	320	5334912	5335388	7.73e-06	57.0
SC_RS17645	GCF_051122705.1|NZ_CP182305.1	76.912	680	151	4	1	679	4252695	4250671	0.0	861
SC_RS17645	GCF_030294945.1|NZ_AP018448.1	76.289	679	156	3	1	679	5787969	5785948	0.0	861
SC_RS17645	GCF_036689765.1|NZ_JBAGKH010000003.1	79.853	680	131	2	1	679	115362	113338	0.0	860
SC_RS17645	GCF_014649895.1|NZ_BMTX01000003.1	73.648	721	145	5	1	678	79420	81576	0.0	859
SC_RS17645	GCF_009377235.1|NZ_VMNX01000289.1	74.352	694	158	4	1	679	2641	575	0.0	859
SC_RS17645	GCF_024760485.1|NZ_CP058273.1	73.554	726	142	5	1	678	2909591	2907420	0.0	858
SC_RS17645	GCF_024760485.1|NZ_CP058273.1	42.600	723	340	23	7	678	6149436	6147340	9.07e-101	346
SC_RS17645	GCF_020010925.1|NZ_JAGJBZ010000006.1	76.765	680	152	4	1	679	35848	37872	0.0	857
SC_RS17645	GCF_039526425.1|NZ_BAAAIZ010000049.1	78.184	683	127	4	2	676	64610	62604	0.0	857
SC_RS17645	GCF_018927715.1|NZ_JABRXD010000206.1	76.618	680	153	4	1	679	5527	3503	0.0	857
SC_RS17645	GCF_000342345.1|NZ_AOHP01000142.1	73.509	721	146	5	1	678	15465	17621	0.0	856
SC_RS17645	GCF_016598475.1|NZ_JAEMUX010000069.1	75.439	684	154	5	1	679	16161	18185	0.0	855
SC_RS17645	GCF_014650875.1|NZ_BMVU01000007.1	77.500	680	149	2	1	678	184057	182024	0.0	847
SC_RS17645	GCF_028401405.1|NZ_JAQOSL010000016.1	75.441	680	161	4	1	679	158763	156739	0.0	847
SC_RS17645	GCF_001419765.1|NZ_LIRK01000611.1	75.441	680	161	4	1	679	7740	9764	0.0	846
SC_RS17645	GCF_039536665.1|NZ_BAAAZA010000002.1	74.412	680	161	6	1	679	437005	439008	0.0	845
SC_RS17645	GCF_036346855.1|NZ_CP107841.1	75.847	679	158	4	1	678	4281150	4279129	0.0	839
SC_RS17645	GCF_022385335.1|NZ_CP092431.1	77.093	681	148	5	1	679	4245062	4243038	0.0	839
SC_RS17645	GCF_022385335.1|NZ_CP092431.1	38.900	509	232	13	8	508	8642115	8643428	8.69e-54	207
SC_RS17645	GCF_022385335.1|NZ_CP092431.1	38.542	96	54	2	587	678	8643453	8643737	6.09e-06	57.4
SC_RS17645	GCF_022385335.1|NZ_CP092431.1	28.788	198	126	6	269	456	4773293	4772715	7.28e-06	57.0
SC_RS17645	GCF_039532905.1|NZ_BAAASN010000009.1	75.179	697	151	5	1	679	223930	226008	0.0	832
SC_RS17645	GCF_014648075.1|NZ_BMQK01000007.1	75.179	697	151	5	1	679	223935	226013	0.0	832
SC_RS17645	GCF_051171815.1|NZ_JBPJFP010000001.1	76.730	679	150	5	1	677	6263241	6265259	0.0	830
SC_RS17645	GCF_051171815.1|NZ_JBPJFP010000001.1	36.595	511	247	12	5	508	7537749	7539071	4.96e-50	196
SC_RS17645	GCF_051171815.1|NZ_JBPJFP010000001.1	41.379	87	50	1	593	679	7539117	7539374	5.30e-07	60.8
SC_RS17645	GCF_036189845.1|NZ_CP108326.1	75.146	684	161	4	1	679	2975333	2973294	0.0	827
SC_RS17645	GCF_036189845.1|NZ_CP108326.1	43.718	581	266	15	150	678	6250732	6249017	1.52e-81	290
SC_RS17645	GCF_036189845.1|NZ_CP108326.1	35.317	521	275	11	5	514	6217231	6218640	7.29e-45	181
SC_RS17645	GCF_036189845.1|NZ_CP108326.1	28.383	303	192	12	168	453	5092143	5091259	5.94e-11	73.9
SC_RS17645	GCF_036189845.1|NZ_CP108326.1	40.000	95	52	2	588	678	6218641	6218922	2.93e-07	61.6
SC_RS17645	GCF_019599145.1|NZ_CP080647.1	75.735	680	159	4	1	679	6063079	6065103	0.0	822
SC_RS17645	GCF_019599145.1|NZ_CP080647.1	40.984	732	353	21	7	679	1603459	1605594	2.09e-90	315
SC_RS17645	GCF_019599145.1|NZ_CP080647.1	38.476	525	252	11	8	529	2566972	2565602	2.59e-54	209
SC_RS17645	GCF_019599145.1|NZ_CP080647.1	42.708	96	50	2	588	679	2565643	2565359	1.53e-09	69.3
SC_RS17645	GCF_014650915.1|NZ_BMVW01000007.1	71.950	713	159	6	3	679	274008	276131	0.0	821
SC_RS17645	GCF_001513965.1|NZ_KQ948025.1	70.676	740	151	7	1	679	149414	151618	0.0	818
SC_RS17645	GCF_031845845.1|NZ_JAVRFJ010000030.1	75.294	680	162	4	1	679	95557	97581	0.0	816
SC_RS17645	GCF_036250755.1|NZ_CP109583.1	70.945	709	171	6	1	678	3938910	3936796	0.0	807
SC_RS17645	GCF_004023625.1|NZ_ML137714.1	69.668	722	172	7	1	679	107248	105095	0.0	807
SC_RS17645	GCF_001419745.1|NZ_LIRJ01000089.1	72.459	679	179	4	6	678	2625	595	0.0	799
SC_RS17645	GCF_008704495.1|NZ_CP023699.1	71.723	679	184	5	6	678	5991635	5993665	0.0	796
SC_RS17645	GCF_008704495.1|NZ_CP023699.1	39.353	742	359	20	3	678	3749683	3747533	1.21e-93	325
SC_RS17645	GCF_008704495.1|NZ_CP023699.1	31.126	151	86	4	190	323	3746823	3746374	4.32e-07	61.2
SC_RS17645	GCF_001748305.1|NZ_BDGW01000007.1	72.165	679	181	4	6	678	22056	24086	0.0	796
SC_RS17645	GCF_039529395.1|NZ_BAAAMS010000023.1	70.328	701	180	7	1	678	34264	32177	0.0	791
SC_RS17645	GCF_022647665.1|NZ_CP071872.1	72.093	688	168	9	3	676	7367862	7365829	0.0	790
SC_RS17645	GCF_009739465.1|NZ_WHOM01000072.1	71.720	686	178	6	6	678	206094	204046	0.0	789
SC_RS17645	GCF_028807635.1|NZ_JARBAX010000001.1	70.520	692	187	8	1	679	2507390	2505327	0.0	785
SC_RS17645	GCF_005795905.1|NZ_VAWE01000001.1	71.635	691	169	12	3	676	5060283	5062325	0.0	785
SC_RS17645	GCF_005795905.1|NZ_VAWE01000001.1	42.916	727	347	21	1	678	2648511	2646388	3.62e-88	309
SC_RS17645	GCF_005795905.1|NZ_VAWE01000001.1	29.560	159	88	3	186	320	2645704	2645228	3.20e-06	58.2
SC_RS17645	GCF_039533535.1|NZ_BAAATS010000010.1	70.201	698	187	6	1	679	96485	98572	0.0	785
SC_RS17645	GCF_020616555.1|NZ_CP085173.1	70.360	695	189	6	1	679	4318555	4316474	0.0	783
SC_RS17645	GCF_030406905.1|NZ_CP129137.1	71.988	689	170	10	3	676	3202754	3200712	0.0	781
SC_RS17645	GCF_030406905.1|NZ_CP129137.1	40.000	735	358	19	7	679	6850708	6848567	2.20e-82	292
SC_RS17645	GCF_030406905.1|NZ_CP129137.1	40.984	183	98	3	499	674	7223867	7223328	2.54e-15	87.8
SC_RS17645	GCF_900100315.1|NZ_FNFF01000017.1	71.098	692	179	6	3	678	27188	25128	0.0	781
SC_RS17645	GCF_039532985.1|NZ_BAAASR010000016.1	69.209	708	178	6	3	676	109359	107254	0.0	780
SC_RS17645	GCF_023498005.1|NZ_CP097289.1	69.034	704	190	8	1	679	5573287	5575389	0.0	779
SC_RS17645	GCF_014651015.1|NZ_BMWB01000007.1	70.845	686	185	7	3	679	232036	234075	0.0	778
SC_RS17645	GCF_021028635.1|NZ_CP086119.1	71.637	684	183	5	2	676	3224456	3222411	0.0	775
SC_RS17645	GCF_021028635.1|NZ_CP086119.1	37.879	726	335	23	1	674	6477372	6479357	1.23e-75	272
SC_RS17645	GCF_021028635.1|NZ_CP086119.1	28.571	588	350	17	127	664	5096413	5098116	2.85e-20	103
SC_RS17645	GCF_900103455.1|NZ_FNHI01000011.1	72.424	689	167	10	3	676	118855	116813	0.0	775
SC_RS17645	GCF_049538775.1|NZ_JBMVAL010000008.1	69.048	714	175	7	3	676	448625	450748	0.0	774
SC_RS17645	GCF_008704795.1|NZ_CP023690.1	71.490	698	171	9	6	679	4243603	4241522	0.0	771
SC_RS17645	GCF_004005495.1|NZ_RZYA01000020.1	71.655	695	180	6	1	679	109492	107411	0.0	771
SC_RS17645	GCF_009739905.1|NZ_CP034279.1	72.303	686	169	8	3	676	4375469	4377499	0.0	771
SC_RS17645	GCF_014650755.1|NZ_BMVO01000007.1	69.658	702	184	7	1	678	20221	22311	0.0	770
SC_RS17645	GCF_003097515.1|NZ_CP029188.1	71.263	689	177	9	3	676	2705266	2703218	0.0	770
SC_RS17645	GCF_003097515.1|NZ_CP029188.1	39.572	748	363	18	1	679	6453425	6451242	1.24e-85	301
SC_RS17645	GCF_014649735.1|NZ_BMTP01000004.1	71.098	692	176	6	3	676	400556	402613	0.0	769
